368,47,0,0,0,0,0
336,15,0,0,0,0,0
302,0,0,0,0,0,0
269,0,0,0,0,0,0
236,0,0,0,0,0,0
202,0,0,0,0,0,0
176,0,0,0,0,0,1
135,0,0,0,0,0,0
102,0,0,0,0,0,0
68,0,0,0,0,0,0
35,0,0,0,0,0,0
265,0,0,0,0,0,0
231,0,0,0,0,0,0
197,0,0,0,0,0,0
163,0,0,0,0,0,1
129,0,0,0,0,0,1
95,0,0,0,0,0,1
61,0,0,0,0,0,0
13,0,0,0,0,0,0
13,0,0,0,0,0,0
0,0,0,0,0,0,0
0,592,0,0,0,0,0
0,558,0,0,0,0,0
0,523,0,0,0,0,0
0,488,0,0,0,0,0
0,453,0,0,0,0,0
0,419,0,0,0,0,0
0,385,0,0,0,0,0
0,350,0,0,0,0,0
0,315,0,0,0,0,0
0,280,0,0,0,0,0
0,245,0,0,0,0,0
0,204,0,0,0,0,0
0,169,0,0,0,0,1
0,127,0,0,0,0,1
0,93,0,0,0,0,1
0,58,0,0,0,0,1
0,23,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
577,0,0,0,0,0,0
541,0,0,0,0,0,0
506,0,0,0,0,0,0
471,0,0,0,0,0,0
436,0,0,0,0,0,0
400,0,0,0,0,0,0
366,0,0,0,0,0,0
332,0,0,0,0,0,0
296,0,0,0,0,0,0
261,0,0,0,0,0,0
226,0,0,0,0,0,0
191,0,0,0,0,0,1
156,0,0,0,0,0,1
121,0,0,0,0,0,0
86,0,0,0,0,0,0
51,0,0,0,0,0,0
16,0,0,0,0,0,0
309,0,0,0,0,0,0
274,0,0,0,0,0,0
238,0,0,0,0,0,0
204,0,0,0,0,0,0
168,0,0,0,0,0,1
134,578,0,0,0,0,1
99,543,0,0,0,0,0
64,508,0,0,0,0,0
29,473,0,0,0,0,0
0,438,0,0,0,0,0
0,403,0,0,0,0,0
0,368,0,0,0,0,0
0,332,0,0,0,0,0
0,297,0,0,0,0,0
0,261,0,0,0,0,0
0,225,0,0,0,0,0
0,189,0,0,0,0,0
0,154,0,0,0,0,1
0,119,0,0,0,0,1
0,83,0,0,0,0,1
0,48,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
603,0,0,0,0,0,0
567,0,0,0,0,0,0
532,0,0,0,0,0,0
496,0,0,0,0,0,0
461,0,0,0,0,0,0
425,0,0,0,0,0,0
390,0,0,0,0,0,0
354,0,0,0,0,0,0
318,0,0,0,0,0,0
283,0,0,0,0,0,0
240,0,0,0,0,0,0
198,0,0,0,0,0,1
162,0,0,0,0,0,1
127,0,0,0,0,0,1
92,0,0,0,0,0,0
56,0,0,0,0,0,0
21,0,0,0,0,0,0
419,0,0,0,0,0,0
383,0,0,0,0,0,0
347,0,0,0,0,0,0
311,0,0,0,0,0,0
276,0,0,0,0,0,0
239,0,0,0,0,0,0
204,0,0,0,0,0,0
168,0,0,0,0,0,1
132,0,0,0,0,0,1
95,0,0,0,0,0,0
59,0,0,0,0,0,0
23,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,598,0,0,0,0,0
0,562,0,0,0,0,0
0,526,0,0,0,0,0
0,489,0,0,0,0,0
0,453,0,0,0,0,0
0,415,0,0,0,0,0
0,379,0,0,0,0,0
0,343,0,0,0,0,0
0,307,0,0,0,0,0
0,271,0,0,0,0,0
0,234,0,0,0,0,0
0,196,0,0,0,0,0
0,160,0,0,0,0,1
0,121,0,0,0,0,1
0,77,0,0,0,0,1
0,39,0,0,0,0,1
0,27,0,0,0,0,0
0,0,0,0,0,0,0
594,0,0,0,0,0,0
558,0,0,0,0,0,0
521,0,0,0,0,0,0
484,0,0,0,0,0,0
446,0,0,0,0,0,0
409,0,0,0,0,0,0
371,0,0,0,0,0,0
333,0,0,0,0,0,0
295,0,0,0,0,0,0
256,0,0,0,0,0,0
219,0,0,0,0,0,0
181,0,0,0,0,0,1
143,0,0,0,0,0,1
105,0,0,0,0,0,0
67,0,0,0,0,0,0
28,0,0,0,0,0,0
336,0,0,0,0,0,0
299,0,0,0,0,0,0
261,0,0,0,0,0,0
224,0,0,0,0,0,0
187,0,0,0,0,0,0
149,0,0,0,0,0,1
110,0,0,0,0,0,1
72,0,0,0,0,0,0
33,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,589,0,0,0,0,0
0,550,0,0,0,0,0
0,511,0,0,0,0,0
0,473,0,0,0,0,0
0,435,0,0,0,0,0
0,398,0,0,0,0,0
0,360,0,0,0,0,0
0,323,0,0,0,0,0
0,284,0,0,0,0,0
0,246,0,0,0,0,0
594,208,0,0,0,0,0
556,170,0,0,0,0,1
519,133,0,0,0,0,1
481,95,0,0,0,0,0
444,58,0,0,0,0,0
406,20,0,0,0,0,0
369,0,0,0,0,0,0
331,0,0,0,0,0,0
286,0,0,0,0,0,0
247,0,0,0,0,0,0
210,0,0,0,0,0,0
172,0,0,0,0,0,1
134,0,0,0,0,0,1
96,581,0,0,0,0,0
58,543,0,0,0,0,0
20,505,0,0,0,0,0
0,466,0,0,0,0,0
0,428,0,0,0,0,0
0,389,0,0,0,0,0
0,351,0,0,0,0,0
0,313,0,0,0,0,0
0,274,0,0,0,0,0
0,236,0,0,0,0,0
0,198,0,0,0,0,0
0,160,0,0,0,0,1
0,122,0,0,0,0,1
0,85,0,0,0,0,1
0,46,0,0,0,0,0
0,0,0,0,0,0,0
0,19,0,0,0,0,0
0,0,0,0,0,0,0
586,0,0,0,0,0,0
548,0,0,0,0,0,0
511,0,0,0,0,0,0
473,0,0,0,0,0,0
434,0,0,0,0,0,0
396,0,0,0,0,0,0
357,0,0,0,0,0,0
318,0,0,0,0,0,0
280,0,0,0,0,0,0
240,0,0,0,0,0,0
202,0,0,0,0,0,1
164,0,0,0,0,0,1
126,0,0,0,0,0,1
88,0,0,0,0,0,0
585,0,0,0,0,0,0
547,0,0,0,0,0,0
508,0,0,0,0,0,0
468,0,0,0,0,0,0
429,0,0,0,0,0,0
390,0,0,0,0,0,0
350,0,0,0,0,0,0
312,0,0,0,0,0,0
272,0,0,0,0,0,0
234,563,0,0,0,0,0
187,516,0,0,0,0,1
140,469,0,0,0,0,1
100,429,0,0,0,0,0
53,382,0,0,0,0,0
14,343,0,0,0,0,0
0,304,0,0,0,0,0
0,265,0,0,0,0,0
0,225,0,0,0,0,0
0,185,0,0,0,0,1
0,146,0,0,0,0,1
0,106,0,0,0,0,1
0,66,0,0,0,0,1
0,25,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,593,0,0,0,0,0
0,554,0,0,0,0,0
0,514,0,0,0,0,0
0,474,0,0,0,0,0
0,427,0,0,0,0,0
0,379,0,0,0,0,0
0,338,0,0,0,0,0
0,298,0,0,0,0,0
0,258,0,0,0,0,0
0,219,0,0,0,0,0
0,179,0,0,0,0,1
0,139,0,0,0,0,1
0,99,0,0,0,0,1
0,58,0,0,0,0,1
0,17,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,551,105,0,0,0
0,0,506,105,0,0,0
0,0,0,0,473,108,0
0,0,0,0,437,108,0
0,0,399,105,0,0,0
0,0,363,105,0,0,0
0,0,0,0,329,108,0
0,0,0,0,293,108,0
0,0,254,105,0,0,0
0,0,218,105,0,0,0
0,0,0,0,184,108,1
0,0,0,0,148,108,1
0,0,108,105,0,0,1
0,0,71,105,0,0,1
0,0,0,0,37,108,0
0,0,0,0,1,109,0
0,0,0,0,0,0,0
0,599,0,0,0,0,0
0,559,0,0,0,0,0
0,518,0,0,0,0,0
0,478,0,0,0,0,0
0,438,0,0,0,0,0
0,396,0,0,0,0,0
0,355,0,0,0,0,0
0,315,0,0,0,0,0
0,274,0,0,0,0,0
0,234,0,0,0,0,0
0,194,0,0,0,0,0
0,153,0,0,0,0,1
584,113,0,0,0,0,1
544,73,0,0,0,0,0
503,32,0,0,0,0,0
462,0,0,0,0,0,0
422,0,0,0,0,0,0
382,0,0,0,0,0,0
341,0,0,0,0,0,0
301,0,0,0,0,0,0
260,0,0,0,0,0,0
220,585,0,0,0,0,0
179,544,0,0,0,0,1
139,504,0,0,0,0,1
97,462,0,0,0,0,0
56,421,0,0,0,0,0
14,379,0,0,0,0,0
0,339,0,0,0,0,0
0,298,0,0,0,0,0
0,258,0,0,0,0,0
0,217,0,0,0,0,0
0,175,0,0,0,0,0
0,134,0,0,0,0,1
0,94,0,0,0,0,1
0,52,0,0,0,0,0
0,370,0,0,0,0,0
0,337,0,0,0,0,0
0,287,0,0,0,0,0
0,245,0,0,0,0,0
0,195,0,0,0,0,0
0,153,0,0,0,0,1
0,112,554,105,0,0,1
0,71,516,105,0,0,0
0,28,0,0,480,108,0
0,0,0,0,442,108,0
0,0,402,105,0,0,0
0,0,364,105,0,0,0
0,0,0,0,329,108,0
0,0,0,0,290,108,0
0,0,251,105,0,0,0
0,0,212,105,0,0,0
0,0,0,0,176,108,1
0,0,0,0,131,108,1
0,0,91,105,0,0,1
0,0,52,105,0,0,1
0,0,0,0,17,108,0
581,0,0,0,0,0,0
538,0,0,0,0,0,0
496,0,0,0,0,0,0
454,0,0,0,0,0,0
411,0,0,0,0,0,0
368,0,0,0,0,0,0
325,0,0,0,0,0,0
284,0,0,0,0,0,0
243,0,0,0,0,0,0
201,0,0,0,0,0,0
149,0,0,0,0,0,1
107,0,0,0,0,0,0
65,0,0,0,0,0,0
23,0,0,0,0,0,0
287,0,0,0,0,0,0
245,0,557,131,0,0,0
203,0,510,131,0,0,0
160,0,0,0,464,134,1
117,0,0,0,418,134,1
76,0,371,131,0,0,0
33,0,324,131,0,0,0
0,0,0,0,279,134,0
0,0,0,0,223,134,0
0,0,175,131,0,0,0
0,0,128,131,0,0,1
0,0,0,0,82,134,1
0,0,0,0,36,134,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,573,0,0,0,0,0
0,530,0,0,0,0,0
0,488,0,0,0,0,0
0,445,0,0,0,0,0
0,402,0,0,0,0,0
0,359,0,0,0,0,0
0,316,0,0,0,0,0
0,273,0,0,0,0,0
0,230,0,0,0,0,0
0,186,0,0,0,0,0
0,143,0,0,0,0,1
0,100,0,0,0,0,1
0,58,0,0,0,0,0
0,16,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
579,0,0,0,0,0,0
536,0,0,0,0,0,0
493,0,0,0,0,0,0
449,0,0,0,0,0,0
406,0,0,0,0,0,0
363,0,0,0,0,0,0
311,0,0,0,0,0,0
268,0,0,0,0,0,0
224,0,0,0,0,0,0
181,0,0,0,0,0,1
137,0,0,0,0,0,1
94,0,0,0,0,0,0
50,0,0,0,0,0,0
335,0,0,0,0,0,0
292,0,0,0,0,0,0
249,572,0,0,0,0,0
206,529,0,0,0,0,0
163,486,0,0,0,0,1
119,442,0,0,0,0,0
76,399,0,0,0,0,0
32,355,0,0,0,0,0
0,312,0,0,0,0,0
0,268,0,0,0,0,0
0,225,0,0,0,0,0
0,182,0,0,0,0,1
0,138,0,0,0,0,1
0,95,0,0,0,0,0
0,50,0,0,0,0,0
0,464,0,0,0,0,0
0,421,0,0,0,0,0
0,377,0,0,0,0,0
0,334,0,0,0,0,0
0,281,0,0,0,0,0
0,238,0,0,0,0,0
0,195,0,0,0,0,0
0,151,0,0,0,0,1
0,107,0,0,0,0,1
0,63,0,0,0,0,0
0,19,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
579,0,0,0,0,0,0
535,0,0,0,0,0,0
491,0,0,0,0,0,0
446,0,0,0,0,0,0
403,0,0,0,0,0,0
359,0,0,0,0,0,0
315,0,0,0,0,0,0
261,0,0,0,0,0,0
217,0,0,0,0,0,0
173,0,0,0,0,0,1
129,0,0,0,0,0,1
84,0,0,0,0,0,0
40,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,571,105,0,0,0
0,0,531,105,0,0,0
0,0,0,0,493,108,0
0,0,0,0,452,108,0
0,0,410,105,0,0,0
0,0,370,105,0,0,0
0,0,0,0,331,108,0
0,0,0,0,283,108,0
0,0,240,105,0,0,0
0,0,199,105,0,0,0
0,0,0,0,162,108,1
0,0,0,0,122,108,1
0,0,0,0,82,108,1
0,0,31,105,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
559,0,0,0,0,0,0
515,0,0,0,0,0,0
471,0,0,0,0,0,0
425,0,0,0,0,0,0
380,0,0,0,0,0,0
335,0,0,0,0,0,0
290,0,0,0,0,0,0
244,0,0,0,0,0,0
199,0,0,0,0,0,0
155,0,0,0,0,0,1
111,0,0,0,0,0,1
66,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,563,134,0
0,0,511,131,0,0,0
0,0,461,131,0,0,0
0,0,0,0,412,134,0
0,0,0,0,362,134,0
0,0,311,139,0,0,0
0,0,252,139,0,0,0
0,0,0,0,204,142,1
0,0,0,0,154,142,1
0,0,114,139,0,0,1
0,0,64,139,0,0,0
0,0,0,0,4,142,0
0,0,0,0,0,0,0
0,595,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
